"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
732,2,"2014-07-08",7998,942,1,0,"0",0
274,1,"2014-07-07",3699,1047,1,0,"0",0
530,1,"2014-07-07",7118,1084,1,0,"0",0
732,1,"2014-07-07",9209,1054,1,0,"0",0
274,7,"2014-07-06",6417,1499,1,0,"0",0
530,7,"2014-07-06",4813,886,1,0,"0",0
732,7,"2014-07-06",3040,338,1,0,"0",0
274,6,"2014-07-05",3146,791,1,0,"0",0
530,6,"2014-07-05",5405,965,1,0,"0",0
732,6,"2014-07-05",6474,738,1,0,"0",0
274,5,"2014-07-04",4323,1187,1,1,"0",0
530,5,"2014-07-04",4282,798,1,1,"0",0
732,5,"2014-07-04",5892,691,1,1,"0",0
274,4,"2014-07-03",4038,1083,1,1,"0",0
530,4,"2014-07-03",5481,924,1,1,"0",0
732,4,"2014-07-03",7414,871,1,1,"0",0
274,3,"2014-07-02",3558,967,1,1,"0",0
530,3,"2014-07-02",6598,975,1,1,"0",0
732,3,"2014-07-02",8352,868,1,1,"0",0
274,2,"2014-07-01",3681,947,1,1,"0",0
530,2,"2014-07-01",5810,899,1,1,"0",0
732,2,"2014-07-01",8591,915,1,1,"0",0
183,1,"2014-06-30",7993,852,1,1,"0",0
192,1,"2014-06-30",12359,828,1,1,"0",0
274,1,"2014-06-30",5018,1075,1,1,"0",0
530,1,"2014-06-30",7372,1000,1,1,"0",0
732,1,"2014-06-30",10850,1055,1,1,"0",0
909,1,"2014-06-30",15758,1334,1,1,"0",0
183,7,"2014-06-29",0,0,0,0,"0",0
192,7,"2014-06-29",0,0,0,0,"0",0
274,7,"2014-06-29",6676,1402,1,0,"0",0
530,7,"2014-06-29",3900,732,1,0,"0",0
732,7,"2014-06-29",3029,355,1,0,"0",0
909,7,"2014-06-29",0,0,0,0,"0",0
183,6,"2014-06-28",2872,388,1,0,"0",0
192,6,"2014-06-28",13346,956,1,0,"0",0
274,6,"2014-06-28",3421,822,1,0,"0",0
530,6,"2014-06-28",4778,863,1,0,"0",0
732,6,"2014-06-28",5785,682,1,0,"0",0
909,6,"2014-06-28",8097,841,1,0,"0",0
183,5,"2014-06-27",4147,594,1,0,"0",0
192,5,"2014-06-27",8943,673,1,0,"0",0
274,5,"2014-06-27",3957,1115,1,0,"0",0
530,5,"2014-06-27",4328,764,1,0,"0",0
732,5,"2014-06-27",6125,738,1,0,"0",0
909,5,"2014-06-27",8648,857,1,0,"0",0
183,4,"2014-06-26",4250,573,1,0,"0",0
192,4,"2014-06-26",6949,578,1,0,"0",0
274,4,"2014-06-26",3163,913,1,0,"0",0
530,4,"2014-06-26",4306,817,1,0,"0",0
732,4,"2014-06-26",6468,765,1,0,"0",0
909,4,"2014-06-26",7317,788,1,0,"0",0
183,3,"2014-06-25",4221,582,1,0,"0",0
192,3,"2014-06-25",7470,625,1,0,"0",0
274,3,"2014-06-25",3403,952,1,0,"0",0
530,3,"2014-06-25",3811,702,1,0,"0",0
732,3,"2014-06-25",5480,701,1,0,"0",0
909,3,"2014-06-25",7709,798,1,0,"0",0
183,2,"2014-06-24",4679,656,1,0,"0",0
192,2,"2014-06-24",7099,569,1,0,"0",0
274,2,"2014-06-24",3149,899,1,0,"0",0
530,2,"2014-06-24",4391,814,1,0,"0",0
732,2,"2014-06-24",6372,807,1,0,"0",0
909,2,"2014-06-24",8598,925,1,0,"0",0
183,1,"2014-06-23",5703,759,1,0,"0",0
192,1,"2014-06-23",8044,652,1,0,"0",0
274,1,"2014-06-23",3250,944,1,0,"0",0
530,1,"2014-06-23",4848,886,1,0,"0",0
732,1,"2014-06-23",7323,909,1,0,"0",0
909,1,"2014-06-23",8797,971,1,0,"0",0
183,7,"2014-06-22",0,0,0,0,"0",0
192,7,"2014-06-22",0,0,0,0,"0",0
274,7,"2014-06-22",6520,1450,1,0,"0",0
530,7,"2014-06-22",3505,635,1,0,"0",0
732,7,"2014-06-22",2142,289,1,0,"0",0
909,7,"2014-06-22",0,0,0,0,"0",0
183,6,"2014-06-21",3273,421,1,0,"0",0
192,6,"2014-06-21",11549,904,1,0,"0",0
274,6,"2014-06-21",3059,725,1,0,"0",0
530,6,"2014-06-21",4686,875,1,0,"0",0
732,6,"2014-06-21",6223,721,1,0,"0",0
909,6,"2014-06-21",7490,815,1,0,"0",0
183,5,"2014-06-20",6755,835,1,1,"0",1
192,5,"2014-06-20",12557,936,1,1,"0",1
274,5,"2014-06-20",3927,1009,1,1,"0",0
530,5,"2014-06-20",5766,931,1,1,"0",0
732,5,"2014-06-20",6844,834,1,1,"0",0
909,5,"2014-06-20",13608,1245,1,1,"0",1
183,4,"2014-06-19",0,0,0,1,"a",1
192,4,"2014-06-19",0,0,0,1,"a",1
274,4,"2014-06-19",7560,1531,1,1,"a",0
530,4,"2014-06-19",5093,898,1,1,"0",0
732,4,"2014-06-19",7554,919,1,1,"0",0
909,4,"2014-06-19",0,0,0,1,"a",1
183,3,"2014-06-18",5681,766,1,1,"0",1
192,3,"2014-06-18",10359,805,1,1,"0",1
274,3,"2014-06-18",4367,1180,1,1,"0",0
530,3,"2014-06-18",5633,940,1,1,"0",0
732,3,"2014-06-18",7580,903,1,1,"0",0
909,3,"2014-06-18",12469,1150,1,1,"0",1
183,2,"2014-06-17",6009,724,1,1,"0",1
192,2,"2014-06-17",10316,739,1,1,"0",1
274,2,"2014-06-17",3771,973,1,1,"0",0
530,2,"2014-06-17",5119,873,1,1,"0",0
732,2,"2014-06-17",6708,790,1,1,"0",0
909,2,"2014-06-17",13350,1187,1,1,"0",1
183,1,"2014-06-16",7726,864,1,1,"0",1
192,1,"2014-06-16",11340,785,1,1,"0",1
274,1,"2014-06-16",3722,958,1,1,"0",0
530,1,"2014-06-16",6969,1097,1,1,"0",0
732,1,"2014-06-16",10239,1096,1,1,"0",0
909,1,"2014-06-16",14042,1216,1,1,"0",1
183,7,"2014-06-15",0,0,0,0,"0",0
192,7,"2014-06-15",0,0,0,0,"0",0
274,7,"2014-06-15",6366,1466,1,0,"0",0
530,7,"2014-06-15",4156,731,1,0,"0",0
732,7,"2014-06-15",2790,325,1,0,"0",0
909,7,"2014-06-15",0,0,0,0,"0",0
183,6,"2014-06-14",3069,389,1,0,"0",0
192,6,"2014-06-14",11784,886,1,0,"0",0
274,6,"2014-06-14",3387,786,1,0,"0",0
530,6,"2014-06-14",4603,833,1,0,"0",0
732,6,"2014-06-14",5815,713,1,0,"0",0
909,6,"2014-06-14",9128,855,1,0,"0",0
183,5,"2014-06-13",5112,677,1,0,"0",1
192,5,"2014-06-13",9352,727,1,0,"0",1
274,5,"2014-06-13",4043,1096,1,0,"0",0
530,5,"2014-06-13",5408,914,1,0,"0",0
732,5,"2014-06-13",6888,814,1,0,"0",0
909,5,"2014-06-13",9618,911,1,0,"0",1
183,4,"2014-06-12",4652,631,1,0,"0",1
192,4,"2014-06-12",7463,614,1,0,"0",1
274,4,"2014-06-12",3538,972,1,0,"0",0
530,4,"2014-06-12",5139,875,1,0,"0",0
732,4,"2014-06-12",6574,828,1,0,"0",0
909,4,"2014-06-12",8197,850,1,0,"0",1
183,3,"2014-06-11",4891,595,1,0,"0",1
192,3,"2014-06-11",7134,555,1,0,"0",1
274,3,"2014-06-11",3329,925,1,0,"0",0
530,3,"2014-06-11",5686,991,1,0,"0",0
732,3,"2014-06-11",7889,894,1,0,"0",0
909,3,"2014-06-11",8246,879,1,0,"0",1
183,2,"2014-06-10",5502,704,1,0,"0",1
192,2,"2014-06-10",8370,674,1,0,"0",1
274,2,"2014-06-10",4012,1134,1,0,"0",0
530,2,"2014-06-10",6529,1101,1,0,"0",0
732,2,"2014-06-10",8683,975,1,0,"0",0
909,2,"2014-06-10",9682,977,1,0,"0",1
183,1,"2014-06-09",0,0,0,0,"a",0
192,1,"2014-06-09",0,0,0,0,"a",0
274,1,"2014-06-09",8684,1962,1,0,"a",0
530,1,"2014-06-09",5645,1109,1,0,"a",0
732,1,"2014-06-09",3395,421,1,0,"a",0
909,1,"2014-06-09",0,0,0,0,"a",0
183,7,"2014-06-08",0,0,0,0,"0",0
192,7,"2014-06-08",0,0,0,0,"0",0
274,7,"2014-06-08",7149,1514,1,0,"0",0
530,7,"2014-06-08",6442,1191,1,0,"0",0
732,7,"2014-06-08",3818,469,1,0,"0",0
909,7,"2014-06-08",0,0,0,0,"0",0
183,6,"2014-06-07",3245,460,1,0,"0",0
192,6,"2014-06-07",12689,991,1,0,"0",0
274,6,"2014-06-07",3765,962,1,0,"0",0
530,6,"2014-06-07",7413,1309,1,0,"0",0
732,6,"2014-06-07",8551,937,1,0,"0",0
909,6,"2014-06-07",9482,968,1,0,"0",0
183,5,"2014-06-06",4932,646,1,1,"0",0
192,5,"2014-06-06",11290,794,1,1,"0",0
274,5,"2014-06-06",4342,1198,1,1,"0",0
530,5,"2014-06-06",5879,1001,1,1,"0",0
732,5,"2014-06-06",7814,911,1,1,"0",0
909,5,"2014-06-06",11800,1084,1,1,"0",0
183,4,"2014-06-05",5531,646,1,1,"0",0
192,4,"2014-06-05",9476,691,1,1,"0",0
274,4,"2014-06-05",3653,971,1,1,"0",0
530,4,"2014-06-05",5272,920,1,1,"0",0
732,4,"2014-06-05",8430,868,1,1,"0",0
909,4,"2014-06-05",11326,1049,1,1,"0",0
183,3,"2014-06-04",5192,650,1,1,"0",0
192,3,"2014-06-04",8894,587,1,1,"0",0
274,3,"2014-06-04",3651,962,1,1,"0",0
530,3,"2014-06-04",5964,964,1,1,"0",0
732,3,"2014-06-04",6901,789,1,1,"0",0
909,3,"2014-06-04",12011,1041,1,1,"0",0
183,2,"2014-06-03",6557,719,1,1,"0",0
192,2,"2014-06-03",9640,630,1,1,"0",0
274,2,"2014-06-03",4039,1002,1,1,"0",0
530,2,"2014-06-03",6691,1024,1,1,"0",0
732,2,"2014-06-03",8435,893,1,1,"0",0
909,2,"2014-06-03",13182,1175,1,1,"0",0
183,1,"2014-06-02",7934,893,1,1,"0",0
192,1,"2014-06-02",11397,732,1,1,"0",0
274,1,"2014-06-02",4023,1045,1,1,"0",0
530,1,"2014-06-02",6149,964,1,1,"0",0
732,1,"2014-06-02",9310,984,1,1,"0",0
909,1,"2014-06-02",15747,1320,1,1,"0",0
183,7,"2014-06-01",0,0,0,0,"0",0
192,7,"2014-06-01",0,0,0,0,"0",0
274,7,"2014-06-01",7096,1508,1,0,"0",0
530,7,"2014-06-01",4610,755,1,0,"0",0
732,7,"2014-06-01",3369,389,1,0,"0",0
909,7,"2014-06-01",0,0,0,0,"0",0
183,6,"2014-05-31",3679,453,1,0,"0",0
192,6,"2014-05-31",10827,776,1,0,"0",0
274,6,"2014-05-31",3488,848,1,0,"0",0
530,6,"2014-05-31",6189,1086,1,0,"0",0
732,6,"2014-05-31",8396,878,1,0,"0",0
909,6,"2014-05-31",9833,920,1,0,"0",0
183,5,"2014-05-30",6499,791,1,0,"0",0
192,5,"2014-05-30",10786,777,1,0,"0",0
274,5,"2014-05-30",3729,936,1,0,"0",0
530,5,"2014-05-30",7745,1237,1,0,"0",1
732,5,"2014-05-30",9215,1063,1,0,"0",1
909,5,"2014-05-30",12314,1123,1,0,"0",0
183,4,"2014-05-29",0,0,0,0,"a",0
192,4,"2014-05-29",0,0,0,0,"a",0
274,4,"2014-05-29",7910,1582,1,0,"a",0
530,4,"2014-05-29",5371,977,1,0,"a",0
732,4,"2014-05-29",3263,367,1,0,"a",0
909,4,"2014-05-29",0,0,0,0,"a",0
183,3,"2014-05-28",4357,660,1,0,"0",0
192,3,"2014-05-28",9521,759,1,0,"0",0
274,3,"2014-05-28",4264,1082,1,0,"0",0
530,3,"2014-05-28",5070,847,1,0,"0",0
732,3,"2014-05-28",6910,811,1,0,"0",0
909,3,"2014-05-28",10510,1091,1,0,"0",0
183,2,"2014-05-27",4386,562,1,0,"0",0
192,2,"2014-05-27",6754,493,1,0,"0",0
274,2,"2014-05-27",3408,921,1,0,"0",0
530,2,"2014-05-27",4939,811,1,0,"0",0
732,2,"2014-05-27",6540,777,1,0,"0",0
909,2,"2014-05-27",7535,850,1,0,"0",0
183,1,"2014-05-26",4816,670,1,0,"0",0
192,1,"2014-05-26",6672,526,1,0,"0",0
274,1,"2014-05-26",3217,936,1,0,"0",0
530,1,"2014-05-26",5474,941,1,0,"0",0
732,1,"2014-05-26",6797,812,1,0,"0",0
909,1,"2014-05-26",8407,934,1,0,"0",0
183,7,"2014-05-25",0,0,0,0,"0",0
192,7,"2014-05-25",0,0,0,0,"0",0
274,7,"2014-05-25",6124,1421,1,0,"0",0
530,7,"2014-05-25",4462,828,1,0,"0",0
732,7,"2014-05-25",2074,298,1,0,"0",0
909,7,"2014-05-25",0,0,0,0,"0",0
183,6,"2014-05-24",2655,405,1,0,"0",0
192,6,"2014-05-24",10108,789,1,0,"0",0
274,6,"2014-05-24",3158,779,1,0,"0",0
530,6,"2014-05-24",4757,850,1,0,"0",0
732,6,"2014-05-24",5789,673,1,0,"0",0
909,6,"2014-05-24",8000,860,1,0,"0",0
183,5,"2014-05-23",5040,650,1,1,"0",0
192,5,"2014-05-23",9159,654,1,1,"0",0
274,5,"2014-05-23",3960,1083,1,1,"0",0
530,5,"2014-05-23",4533,769,1,1,"0",0
732,5,"2014-05-23",6879,802,1,1,"0",0
909,5,"2014-05-23",10801,1021,1,1,"0",0
183,4,"2014-05-22",4647,610,1,1,"0",0
192,4,"2014-05-22",7721,539,1,1,"0",0
274,4,"2014-05-22",3755,1033,1,1,"0",0
530,4,"2014-05-22",4476,803,1,1,"0",0
732,4,"2014-05-22",5763,732,1,1,"0",0
909,4,"2014-05-22",9715,989,1,1,"0",0
183,3,"2014-05-21",4730,635,1,1,"0",0
192,3,"2014-05-21",8087,566,1,1,"0",0
274,3,"2014-05-21",3432,990,1,1,"0",0
530,3,"2014-05-21",5134,871,1,1,"0",0
732,3,"2014-05-21",5389,676,1,1,"0",0
909,3,"2014-05-21",10757,1021,1,1,"0",0
183,2,"2014-05-20",6048,758,1,1,"0",0
192,2,"2014-05-20",7935,560,1,1,"0",0
274,2,"2014-05-20",3555,965,1,1,"0",0
530,2,"2014-05-20",5262,923,1,1,"0",0
732,2,"2014-05-20",5737,678,1,1,"0",0
909,2,"2014-05-20",12342,1132,1,1,"0",0
183,1,"2014-05-19",6723,844,1,1,"0",0
192,1,"2014-05-19",8734,668,1,1,"0",0
274,1,"2014-05-19",3755,976,1,1,"0",0
530,1,"2014-05-19",5852,861,1,1,"0",0
732,1,"2014-05-19",8328,910,1,1,"0",0
909,1,"2014-05-19",12495,1170,1,1,"0",0
183,7,"2014-05-18",0,0,0,0,"0",0
192,7,"2014-05-18",0,0,0,0,"0",0
274,7,"2014-05-18",6965,1511,1,0,"0",0
530,7,"2014-05-18",3549,683,1,0,"0",0
732,7,"2014-05-18",2969,311,1,0,"0",0
909,7,"2014-05-18",0,0,0,0,"0",0
183,6,"2014-05-17",2601,367,1,0,"0",0
192,6,"2014-05-17",10428,830,1,0,"0",0
274,6,"2014-05-17",3409,839,1,0,"0",0
530,6,"2014-05-17",4990,882,1,0,"0",0
732,6,"2014-05-17",5116,614,1,0,"0",0
909,6,"2014-05-17",8721,887,1,0,"0",0
183,5,"2014-05-16",4436,603,1,0,"0",0
192,5,"2014-05-16",7054,584,1,0,"0",0
274,5,"2014-05-16",4164,1187,1,0,"0",0
530,5,"2014-05-16",3616,655,1,0,"0",0
732,5,"2014-05-16",5138,650,1,0,"0",0
909,5,"2014-05-16",8745,915,1,0,"0",0
183,4,"2014-05-15",3966,536,1,0,"0",0
192,4,"2014-05-15",6810,550,1,0,"0",0
274,4,"2014-05-15",3390,973,1,0,"0",0
530,4,"2014-05-15",4056,675,1,0,"0",0
732,4,"2014-05-15",4621,625,1,0,"0",0
909,4,"2014-05-15",7899,890,1,0,"0",0
183,3,"2014-05-14",4558,614,1,0,"0",0
192,3,"2014-05-14",6726,501,1,0,"0",0
274,3,"2014-05-14",3486,932,1,0,"0",0
530,3,"2014-05-14",3763,654,1,0,"0",0
732,3,"2014-05-14",4833,645,1,0,"0",0
909,3,"2014-05-14",8318,891,1,0,"0",0
183,2,"2014-05-13",4304,607,1,0,"0",0
192,2,"2014-05-13",6119,471,1,0,"0",0
274,2,"2014-05-13",3403,903,1,0,"0",0
530,2,"2014-05-13",4305,684,1,0,"0",0
732,2,"2014-05-13",4954,638,1,0,"0",0
909,2,"2014-05-13",7763,909,1,0,"0",0
183,1,"2014-05-12",5923,748,1,0,"0",0
192,1,"2014-05-12",6833,526,1,0,"0",0
274,1,"2014-05-12",3351,930,1,0,"0",0
530,1,"2014-05-12",4568,778,1,0,"0",0
732,1,"2014-05-12",5466,688,1,0,"0",0
909,1,"2014-05-12",8243,892,1,0,"0",0
183,7,"2014-05-11",0,0,0,0,"0",0
192,7,"2014-05-11",0,0,0,0,"0",0
274,7,"2014-05-11",6968,1542,1,0,"0",0
530,7,"2014-05-11",2370,437,1,0,"0",0
732,7,"2014-05-11",2101,260,1,0,"0",0
909,7,"2014-05-11",0,0,0,0,"0",0
183,6,"2014-05-10",3013,436,1,0,"0",0
192,6,"2014-05-10",10265,829,1,0,"0",0
274,6,"2014-05-10",3837,879,1,0,"0",0
530,6,"2014-05-10",3996,664,1,0,"0",0
732,6,"2014-05-10",5237,646,1,0,"0",0
909,6,"2014-05-10",9324,989,1,0,"0",0
183,5,"2014-05-09",5890,693,1,1,"0",0
192,5,"2014-05-09",9247,660,1,1,"0",0
274,5,"2014-05-09",4253,1107,1,1,"0",0
530,5,"2014-05-09",4386,646,1,1,"0",0
732,5,"2014-05-09",6032,705,1,1,"0",0
909,5,"2014-05-09",12579,1124,1,1,"0",0
183,4,"2014-05-08",5572,721,1,1,"0",0
192,4,"2014-05-08",8180,594,1,1,"0",0
274,4,"2014-05-08",3843,973,1,1,"0",0
530,4,"2014-05-08",3977,666,1,1,"0",0
732,4,"2014-05-08",5435,668,1,1,"0",0
909,4,"2014-05-08",12743,1102,1,1,"0",0
183,3,"2014-05-07",5084,598,1,1,"0",0
192,3,"2014-05-07",7361,528,1,1,"0",0
274,3,"2014-05-07",3845,973,1,1,"0",0
530,3,"2014-05-07",3970,715,1,1,"0",0
732,3,"2014-05-07",6363,694,1,1,"0",0
909,3,"2014-05-07",11162,1023,1,1,"0",0
183,2,"2014-05-06",6809,783,1,1,"0",0
192,2,"2014-05-06",7816,560,1,1,"0",0
274,2,"2014-05-06",3645,998,1,1,"0",0
530,2,"2014-05-06",4389,710,1,1,"0",0
732,2,"2014-05-06",6591,750,1,1,"0",0
909,2,"2014-05-06",12632,1145,1,1,"0",0
183,1,"2014-05-05",8013,899,1,1,"0",0
192,1,"2014-05-05",10092,691,1,1,"0",0
274,1,"2014-05-05",4291,1022,1,1,"0",0
530,1,"2014-05-05",5182,762,1,1,"0",0
732,1,"2014-05-05",8844,914,1,1,"0",0
909,1,"2014-05-05",15355,1349,1,1,"0",0
183,7,"2014-05-04",0,0,0,0,"0",0
192,7,"2014-05-04",0,0,0,0,"0",0
274,7,"2014-05-04",6186,1353,1,0,"0",0
530,7,"2014-05-04",3423,595,1,0,"0",0
732,7,"2014-05-04",2292,282,1,0,"0",0
909,7,"2014-05-04",0,0,0,0,"0",0
183,6,"2014-05-03",2921,370,1,0,"0",0
192,6,"2014-05-03",10380,760,1,0,"0",0
274,6,"2014-05-03",3292,827,1,0,"0",0
530,6,"2014-05-03",5640,966,1,0,"0",0
732,6,"2014-05-03",6333,695,1,0,"0",0
909,6,"2014-05-03",9076,924,1,0,"0",0
183,5,"2014-05-02",6784,821,1,1,"0",0
192,5,"2014-05-02",11899,825,1,1,"0",0
274,5,"2014-05-02",3864,927,1,1,"0",0
530,5,"2014-05-02",8513,1257,1,1,"0",1
732,5,"2014-05-02",11975,1238,1,1,"0",1
909,5,"2014-05-02",12612,1185,1,1,"0",0
183,4,"2014-05-01",0,0,0,1,"a",0
192,4,"2014-05-01",0,0,0,1,"a",0
274,4,"2014-05-01",6936,1412,1,1,"a",0
530,4,"2014-05-01",0,0,0,1,"a",1
732,4,"2014-05-01",0,0,0,1,"a",1
909,4,"2014-05-01",0,0,0,1,"a",0
183,3,"2014-04-30",6223,712,1,1,"0",0
192,3,"2014-04-30",10013,739,1,1,"0",0
274,3,"2014-04-30",3976,1038,1,1,"0",0
530,3,"2014-04-30",5970,857,1,1,"0",1
732,3,"2014-04-30",8747,899,1,1,"0",1
909,3,"2014-04-30",18744,1598,1,1,"0",0
183,2,"2014-04-29",6200,724,1,1,"0",0
192,2,"2014-04-29",8817,616,1,1,"0",0
274,2,"2014-04-29",3551,884,1,1,"0",0
530,2,"2014-04-29",5250,846,1,1,"0",1
732,2,"2014-04-29",6942,748,1,1,"0",1
909,2,"2014-04-29",15799,1336,1,1,"0",0
183,1,"2014-04-28",6838,848,1,1,"0",0
192,1,"2014-04-28",9990,711,1,1,"0",0
274,1,"2014-04-28",3646,910,1,1,"0",0
530,1,"2014-04-28",6226,919,1,1,"0",1
732,1,"2014-04-28",8548,906,1,1,"0",1
909,1,"2014-04-28",15897,1395,1,1,"0",0
183,7,"2014-04-27",0,0,0,0,"0",0
192,7,"2014-04-27",0,0,0,0,"0",0
274,7,"2014-04-27",5989,1338,1,0,"0",0
530,7,"2014-04-27",3795,670,1,0,"0",0
732,7,"2014-04-27",1848,260,1,0,"0",0
909,7,"2014-04-27",0,0,0,0,"0",0
183,6,"2014-04-26",2920,366,1,0,"0",0
192,6,"2014-04-26",10702,784,1,0,"0",0
274,6,"2014-04-26",3333,778,1,0,"0",0
530,6,"2014-04-26",4282,835,1,0,"0",0
732,6,"2014-04-26",4990,569,1,0,"0",0
909,6,"2014-04-26",7957,795,1,0,"0",0
183,5,"2014-04-25",4187,618,1,0,"0",1
192,5,"2014-04-25",6297,525,1,0,"0",1
274,5,"2014-04-25",3306,923,1,0,"0",1
530,5,"2014-04-25",4623,854,1,0,"0",1
732,5,"2014-04-25",5226,658,1,0,"0",1
909,5,"2014-04-25",8077,857,1,0,"0",1
183,4,"2014-04-24",4486,632,1,0,"0",1
192,4,"2014-04-24",5038,453,1,0,"0",1
274,4,"2014-04-24",3029,845,1,0,"0",1
530,4,"2014-04-24",5111,851,1,0,"0",1
732,4,"2014-04-24",6192,769,1,0,"0",1
909,4,"2014-04-24",7272,791,1,0,"0",1
183,3,"2014-04-23",5297,689,1,0,"0",1
192,3,"2014-04-23",4891,450,1,0,"0",1
274,3,"2014-04-23",2942,836,1,0,"0",1
530,3,"2014-04-23",5483,908,1,0,"0",1
732,3,"2014-04-23",6277,769,1,0,"0",1
909,3,"2014-04-23",8145,877,1,0,"0",1
183,2,"2014-04-22",5370,766,1,0,"0",1
192,2,"2014-04-22",6967,558,1,0,"0",1
274,2,"2014-04-22",3609,926,1,0,"0",1
530,2,"2014-04-22",6024,1036,1,0,"0",1
732,2,"2014-04-22",7791,888,1,0,"0",1
909,2,"2014-04-22",8611,981,1,0,"0",1
183,1,"2014-04-21",0,0,0,0,"b",1
192,1,"2014-04-21",0,0,0,0,"b",1
274,1,"2014-04-21",7635,1708,1,0,"b",1
530,1,"2014-04-21",5207,928,1,0,"b",1
732,1,"2014-04-21",3242,426,1,0,"b",1
909,1,"2014-04-21",0,0,0,0,"b",1
183,7,"2014-04-20",0,0,0,0,"0",0
192,7,"2014-04-20",0,0,0,0,"0",0
274,7,"2014-04-20",5529,1197,1,0,"0",1
530,7,"2014-04-20",4337,867,1,0,"0",0
732,7,"2014-04-20",2336,284,1,0,"0",0
909,7,"2014-04-20",0,0,0,0,"0",0
183,6,"2014-04-19",4495,609,1,0,"0",0
192,6,"2014-04-19",11981,965,1,0,"0",0
274,6,"2014-04-19",3898,913,1,0,"0",1
530,6,"2014-04-19",11852,1896,1,0,"0",0
732,6,"2014-04-19",11908,1295,1,0,"0",0
909,6,"2014-04-19",10351,1137,1,0,"0",0
183,5,"2014-04-18",0,0,0,1,"b",1
192,5,"2014-04-18",0,0,0,1,"b",1
274,5,"2014-04-18",8364,1693,1,1,"b",1
530,5,"2014-04-18",0,0,0,1,"b",1
732,5,"2014-04-18",0,0,0,1,"b",1
909,5,"2014-04-18",0,0,0,1,"b",1
183,4,"2014-04-17",6022,755,1,1,"0",1
192,4,"2014-04-17",10677,849,1,1,"0",1
274,4,"2014-04-17",5323,1221,1,1,"0",1
530,4,"2014-04-17",6792,1089,1,1,"0",1
732,4,"2014-04-17",10457,1144,1,1,"0",1
909,4,"2014-04-17",14018,1305,1,1,"0",1
183,3,"2014-04-16",5813,708,1,1,"0",1
192,3,"2014-04-16",10035,716,1,1,"0",1
274,3,"2014-04-16",3957,976,1,1,"0",1
530,3,"2014-04-16",5884,927,1,1,"0",1
732,3,"2014-04-16",7544,880,1,1,"0",1
909,3,"2014-04-16",13698,1193,1,1,"0",1
183,2,"2014-04-15",5979,759,1,1,"0",1
192,2,"2014-04-15",9942,637,1,1,"0",1
274,2,"2014-04-15",3546,851,1,1,"0",1
530,2,"2014-04-15",6609,948,1,1,"0",0
732,2,"2014-04-15",8698,921,1,1,"0",0
909,2,"2014-04-15",15241,1260,1,1,"0",1
183,1,"2014-04-14",7393,815,1,1,"0",1
192,1,"2014-04-14",10461,727,1,1,"0",1
274,1,"2014-04-14",4131,944,1,1,"0",1
530,1,"2014-04-14",6968,938,1,1,"0",0
732,1,"2014-04-14",9979,1014,1,1,"0",0
909,1,"2014-04-14",15816,1343,1,1,"0",1
183,7,"2014-04-13",0,0,0,0,"0",0
192,7,"2014-04-13",0,0,0,0,"0",0
274,7,"2014-04-13",6711,1491,1,0,"0",0
530,7,"2014-04-13",4663,840,1,0,"0",0
732,7,"2014-04-13",3255,352,1,0,"0",0
909,7,"2014-04-13",0,0,0,0,"0",0
183,6,"2014-04-12",3055,421,1,0,"0",0
192,6,"2014-04-12",10943,814,1,0,"0",0
274,6,"2014-04-12",3707,865,1,0,"0",0
530,6,"2014-04-12",4631,766,1,0,"0",0
732,6,"2014-04-12",5759,650,1,0,"0",0
909,6,"2014-04-12",8647,818,1,0,"0",0
183,5,"2014-04-11",4642,602,1,0,"0",0
192,5,"2014-04-11",8181,612,1,0,"0",0
274,5,"2014-04-11",3919,1029,1,0,"0",0
530,5,"2014-04-11",3683,609,1,0,"0",0
732,5,"2014-04-11",5200,651,1,0,"0",0
909,5,"2014-04-11",7929,871,1,0,"0",0
183,4,"2014-04-10",3821,559,1,0,"0",0
192,4,"2014-04-10",6007,471,1,0,"0",0
274,4,"2014-04-10",3446,969,1,0,"0",0
530,4,"2014-04-10",3227,545,1,0,"0",0
732,4,"2014-04-10",5183,657,1,0,"0",0
909,4,"2014-04-10",8116,857,1,0,"0",0
183,3,"2014-04-09",4435,613,1,0,"0",0
192,3,"2014-04-09",5750,482,1,0,"0",0
274,3,"2014-04-09",3418,924,1,0,"0",0
530,3,"2014-04-09",3645,611,1,0,"0",0
732,3,"2014-04-09",5070,657,1,0,"0",0
909,3,"2014-04-09",8291,909,1,0,"0",0
183,2,"2014-04-08",3853,477,1,0,"0",0
192,2,"2014-04-08",6144,452,1,0,"0",0
274,2,"2014-04-08",3274,906,1,0,"0",0
530,2,"2014-04-08",3281,556,1,0,"0",0
732,2,"2014-04-08",4857,602,1,0,"0",0
909,2,"2014-04-08",8392,872,1,0,"0",0
183,1,"2014-04-07",5000,692,1,0,"0",0
192,1,"2014-04-07",6404,544,1,0,"0",0
274,1,"2014-04-07",3480,941,1,0,"0",0
530,1,"2014-04-07",3548,575,1,0,"0",0
732,1,"2014-04-07",5202,654,1,0,"0",0
909,1,"2014-04-07",8619,957,1,0,"0",0
183,7,"2014-04-06",0,0,0,0,"0",0
192,7,"2014-04-06",0,0,0,0,"0",0
274,7,"2014-04-06",5704,1313,1,0,"0",0
